Epoch [49], Step [1/120], Patch [1/6], SIDD Loss: 0.00018762607942335308, DIV2K Loss: 0.019492559134960175
Epoch [49], Step [73/120], Patch [1/9], SIDD Loss: 0.00012380954285617918, DIV2K Loss: 0.018694132566452026
Epoch [49], Step [73/120], Patch [2/9], SIDD Loss: 0.00014071151963435113, DIV2K Loss: 0.032404281198978424
Epoch [49], Step [73/120], Patch [3/9], SIDD Loss: 0.0001377441658405587, DIV2K Loss: 0.024418413639068604
Epoch [49], Step [73/120], Patch [4/9], SIDD Loss: 8.942555723479018e-05, DIV2K Loss: 0.018536586314439774
Epoch [49], Step [73/120], Patch [5/9], SIDD Loss: 0.00012330507161095738, DIV2K Loss: 0.02139471285045147
Epoch [49], Step [73/120], Patch [6/9], SIDD Loss: 8.436501229880378e-05, DIV2K Loss: 0.02993372641503811
Epoch [49], Step [73/120], Patch [7/9], SIDD Loss: 0.00010441977065056562, DIV2K Loss: 0.023050639778375626
Epoch [49], Step [73/120], Patch [8/9], SIDD Loss: 0.00011023945990018547, DIV2K Loss: 0.022934358566999435
Epoch [49], Step [73/120], Patch [9/9], SIDD Loss: 9.191713616019115e-05, DIV2K Loss: 0.02388922870159149
Epoch [49], Step [74/120], Patch [1/6], SIDD Loss: 8.697115117684007e-05, DIV2K Loss: 0.002778917085379362
Epoch [49], Step [74/120], Patch [2/6], SIDD Loss: 0.00010986934648826718, DIV2K Loss: 0.0020279998425394297
Epoch [49], Step [74/120], Patch [3/6], SIDD Loss: 8.052214980125427e-05, DIV2K Loss: 0.0009730443125590682
Epoch [49], Step [74/120], Patch [4/6], SIDD Loss: 8.269259706139565e-05, DIV2K Loss: 0.0011839009821414948
Epoch [49], Step [74/120], Patch [5/6], SIDD Loss: 7.009840192040429e-05, DIV2K Loss: 0.004451646935194731
Epoch [49], Step [74/120], Patch [6/6], SIDD Loss: 0.00010390253737568855, DIV2K Loss: 0.003919183276593685
Epoch [49], Step [75/120], Patch [1/3], SIDD Loss: 4.28488856414333e-05, DIV2K Loss: 0.005526375956833363
Epoch [49], Step [75/120], Patch [2/3], SIDD Loss: 4.848057506023906e-05, DIV2K Loss: 0.006331732030957937
Epoch [49], Step [75/120], Patch [3/3], SIDD Loss: 3.600175477913581e-05, DIV2K Loss: 0.006908755749464035
Epoch [49], Step [76/120], Patch [1/9], SIDD Loss: 0.0007083406671881676, DIV2K Loss: 0.00495163444429636
Epoch [49], Step [76/120], Patch [2/9], SIDD Loss: 0.0007080347277224064, DIV2K Loss: 0.00743736419826746
Epoch [49], Step [76/120], Patch [3/9], SIDD Loss: 0.0006275469204410911, DIV2K Loss: 0.005879937671124935
Epoch [49], Step [76/120], Patch [4/9], SIDD Loss: 0.0006771497428417206, DIV2K Loss: 0.0061576031148433685
Epoch [49], Step [76/120], Patch [5/9], SIDD Loss: 0.0007057301700115204, DIV2K Loss: 0.004984516650438309
Epoch [49], Step [76/120], Patch [6/9], SIDD Loss: 0.00047850151895545423, DIV2K Loss: 0.003957538865506649
Epoch [49], Step [76/120], Patch [7/9], SIDD Loss: 0.00046803237637504935, DIV2K Loss: 0.005478456150740385
Epoch [49], Step [76/120], Patch [8/9], SIDD Loss: 0.0005830907030031085, DIV2K Loss: 0.0027591742109507322
Epoch [49], Step [76/120], Patch [9/9], SIDD Loss: 0.0004631232877727598, DIV2K Loss: 0.002030350733548403
Epoch [49], Step [77/120], Patch [1/6], SIDD Loss: 0.00032901004306040704, DIV2K Loss: 0.0010596204083412886
Epoch [49], Step [77/120], Patch [2/6], SIDD Loss: 0.00027066946495324373, DIV2K Loss: 0.002584096509963274
Epoch [49], Step [77/120], Patch [3/6], SIDD Loss: 0.00024402793496847153, DIV2K Loss: 0.004121065605431795
Epoch [49], Step [77/120], Patch [4/6], SIDD Loss: 0.00029547757003456354, DIV2K Loss: 0.001778874546289444
Epoch [49], Step [77/120], Patch [5/6], SIDD Loss: 0.00032029516296461225, DIV2K Loss: 0.0034741542767733335
Epoch [49], Step [77/120], Patch [6/6], SIDD Loss: 0.000415111833717674, DIV2K Loss: 0.003935870714485645
Epoch [49], Step [78/120], Patch [1/9], SIDD Loss: 4.9342790589435026e-05, DIV2K Loss: 0.0035338483285158873
Epoch [49], Step [78/120], Patch [2/9], SIDD Loss: 5.025258724344894e-05, DIV2K Loss: 0.0035457159392535686
Epoch [49], Step [78/120], Patch [3/9], SIDD Loss: 4.525707845459692e-05, DIV2K Loss: 0.003239233046770096
Epoch [49], Step [78/120], Patch [4/9], SIDD Loss: 5.627330028801225e-05, DIV2K Loss: 0.0043334271758794785
Epoch [49], Step [78/120], Patch [5/9], SIDD Loss: 5.104666342958808e-05, DIV2K Loss: 0.005039732903242111
Epoch [49], Step [78/120], Patch [6/9], SIDD Loss: 4.762577736983076e-05, DIV2K Loss: 0.0043372539803385735
Epoch [49], Step [78/120], Patch [7/9], SIDD Loss: 3.670297883218154e-05, DIV2K Loss: 0.004370235837996006
Epoch [49], Step [78/120], Patch [8/9], SIDD Loss: 2.507755925762467e-05, DIV2K Loss: 0.004353377502411604
Epoch [49], Step [78/120], Patch [9/9], SIDD Loss: 4.980814992450178e-05, DIV2K Loss: 0.003879816271364689
Epoch [49], Step [79/120], Patch [1/6], SIDD Loss: 9.925091580953449e-05, DIV2K Loss: 0.004821429960429668
Epoch [49], Step [79/120], Patch [2/6], SIDD Loss: 0.00010051589197246358, DIV2K Loss: 0.008667266927659512
Epoch [49], Step [79/120], Patch [3/6], SIDD Loss: 8.374990284210071e-05, DIV2K Loss: 0.008362367749214172
Epoch [49], Step [79/120], Patch [4/6], SIDD Loss: 8.564972085878253e-05, DIV2K Loss: 0.008702735416591167
Epoch [49], Step [79/120], Patch [5/6], SIDD Loss: 9.169823897536844e-05, DIV2K Loss: 0.014708157628774643
Epoch [49], Step [79/120], Patch [6/6], SIDD Loss: 8.426990825682878e-05, DIV2K Loss: 0.015545643866062164
Epoch [49], Step [80/120], Patch [1/6], SIDD Loss: 0.00010583834227873012, DIV2K Loss: 0.002091164467856288
Epoch [49], Step [80/120], Patch [2/6], SIDD Loss: 0.00010962577653117478, DIV2K Loss: 0.00316480896435678
Epoch [49], Step [80/120], Patch [3/6], SIDD Loss: 8.715345757082105e-05, DIV2K Loss: 0.007968461140990257
Epoch [49], Step [80/120], Patch [4/6], SIDD Loss: 0.00010604031558614224, DIV2K Loss: 0.006478901021182537
Epoch [49], Step [80/120], Patch [5/6], SIDD Loss: 9.678276546765119e-05, DIV2K Loss: 0.0050479695200920105
Epoch [49], Step [80/120], Patch [6/6], SIDD Loss: 9.49007662711665e-05, DIV2K Loss: 0.0084206722676754
Epoch [49], SIDD Epoch Loss: 0.00021290245511712183, DIV2K Epoch Loss: 0.0071715532172675015
Epoch [49], Step [81/120], Patch [1/6], SIDD Loss: 0.00012070361844962463, DIV2K Loss: 0.000735752226319164
Epoch [49], Step [81/120], Patch [2/6], SIDD Loss: 8.569954661652446e-05, DIV2K Loss: 0.00043092103442177176
Epoch [49], Step [81/120], Patch [3/6], SIDD Loss: 0.00012720259837806225, DIV2K Loss: 0.0004264386952854693
Epoch [49], Step [81/120], Patch [4/6], SIDD Loss: 0.00010770592780318111, DIV2K Loss: 0.0020215343683958054
Epoch [49], Step [81/120], Patch [5/6], SIDD Loss: 0.00011055567301809788, DIV2K Loss: 0.0051174405962228775
Epoch [49], Step [81/120], Patch [6/6], SIDD Loss: 9.692134335637093e-05, DIV2K Loss: 0.002038315637037158
Epoch [49], Step [82/120], Patch [1/6], SIDD Loss: 0.00016284319281112403, DIV2K Loss: 0.004498023074120283
Epoch [49], Step [82/120], Patch [2/6], SIDD Loss: 0.00015698577044531703, DIV2K Loss: 0.007738649845123291
Epoch [49], Step [82/120], Patch [3/6], SIDD Loss: 0.00013979466166347265, DIV2K Loss: 0.009532010182738304
Epoch [49], Step [82/120], Patch [4/6], SIDD Loss: 0.00010477549949428067, DIV2K Loss: 0.014466828666627407
Epoch [49], Step [82/120], Patch [5/6], SIDD Loss: 0.00010062329238280654, DIV2K Loss: 0.01559997908771038
Epoch [49], Step [82/120], Patch [6/6], SIDD Loss: 9.392794891027734e-05, DIV2K Loss: 0.016776202246546745
Epoch [49], Step [83/120], Patch [1/6], SIDD Loss: 0.0007662588614039123, DIV2K Loss: 0.024268746376037598
Epoch [49], Step [83/120], Patch [2/6], SIDD Loss: 0.0006453244714066386, DIV2K Loss: 0.017338169738650322
Epoch [49], Step [83/120], Patch [3/6], SIDD Loss: 0.0005004762206226587, DIV2K Loss: 0.010252393782138824
Epoch [49], Step [83/120], Patch [4/6], SIDD Loss: 0.0004471637075766921, DIV2K Loss: 0.01296374574303627
Epoch [49], Step [83/120], Patch [5/6], SIDD Loss: 0.000530438672285527, DIV2K Loss: 0.019586194306612015
Epoch [49], Step [83/120], Patch [6/6], SIDD Loss: 0.0008453368209302425, DIV2K Loss: 0.020344754680991173
Epoch [49], Step [84/120], Patch [1/6], SIDD Loss: 0.00010553749598329887, DIV2K Loss: 0.011699972674250603
Epoch [49], Step [84/120], Patch [2/6], SIDD Loss: 9.553098061587662e-05, DIV2K Loss: 0.0038165159057825804
Epoch [49], Step [84/120], Patch [3/6], SIDD Loss: 6.127318920334801e-05, DIV2K Loss: 0.008887222968041897
Epoch [49], Step [84/120], Patch [4/6], SIDD Loss: 6.508974183816463e-05, DIV2K Loss: 0.005145653150975704
Epoch [49], Step [84/120], Patch [5/6], SIDD Loss: 3.0397428417927586e-05, DIV2K Loss: 0.008152718655765057
Epoch [49], Step [84/120], Patch [6/6], SIDD Loss: 0.00011653387628030032, DIV2K Loss: 0.01501101441681385
Epoch [49], Step [85/120], Patch [1/6], SIDD Loss: 8.8881490228232e-05, DIV2K Loss: 0.00875017698854208
Epoch [49], Step [85/120], Patch [2/6], SIDD Loss: 0.00011285996151855215, DIV2K Loss: 0.009189926087856293
Epoch [49], Step [85/120], Patch [3/6], SIDD Loss: 0.00010469988774275407, DIV2K Loss: 0.008216535672545433
Epoch [49], Step [85/120], Patch [4/6], SIDD Loss: 0.0002573516976553947, DIV2K Loss: 0.006532564759254456
Epoch [49], Step [85/120], Patch [5/6], SIDD Loss: 8.671650721225888e-05, DIV2K Loss: 0.007153213024139404
Epoch [49], Step [85/120], Patch [6/6], SIDD Loss: 0.0001035441382555291, DIV2K Loss: 0.005735829472541809
Epoch [49], Step [86/120], Patch [1/6], SIDD Loss: 7.70601473050192e-05, DIV2K Loss: 0.013156990520656109
Epoch [49], Step [86/120], Patch [2/6], SIDD Loss: 6.347465387079865e-05, DIV2K Loss: 0.005945866461843252
Epoch [49], Step [86/120], Patch [3/6], SIDD Loss: 6.488633516710252e-05, DIV2K Loss: 0.009909186512231827
Epoch [49], Step [86/120], Patch [4/6], SIDD Loss: 5.747083923779428e-05, DIV2K Loss: 0.01588941365480423
Epoch [49], Step [86/120], Patch [5/6], SIDD Loss: 5.3590825700666755e-05, DIV2K Loss: 0.007878193631768227
Epoch [49], Step [86/120], Patch [6/6], SIDD Loss: 4.903762601315975e-05, DIV2K Loss: 0.003845603670924902
Epoch [49], Step [87/120], Patch [1/6], SIDD Loss: 6.435140676330775e-05, DIV2K Loss: 0.006246041506528854
Epoch [49], Step [87/120], Patch [2/6], SIDD Loss: 4.7060209908522666e-05, DIV2K Loss: 0.004285849630832672
Epoch [49], Step [87/120], Patch [3/6], SIDD Loss: 0.00021394292707554996, DIV2K Loss: 0.006717301905155182
Epoch [49], Step [87/120], Patch [4/6], SIDD Loss: 6.533564010169357e-05, DIV2K Loss: 0.006541797425597906
Epoch [49], Step [87/120], Patch [5/6], SIDD Loss: 4.2066676542162895e-05, DIV2K Loss: 0.004994478076696396
Epoch [49], Step [87/120], Patch [6/6], SIDD Loss: 6.182321521919221e-05, DIV2K Loss: 0.004357180558145046
Epoch [49], Step [88/120], Patch [1/6], SIDD Loss: 7.638600072823465e-05, DIV2K Loss: 0.012010445818305016
Epoch [49], Step [88/120], Patch [2/6], SIDD Loss: 7.401824404951185e-05, DIV2K Loss: 0.013209141790866852
Epoch [49], Step [88/120], Patch [3/6], SIDD Loss: 5.312717621563934e-05, DIV2K Loss: 0.010431535542011261
Epoch [49], Step [88/120], Patch [4/6], SIDD Loss: 6.358111568260938e-05, DIV2K Loss: 0.016781438142061234
Epoch [49], Step [88/120], Patch [5/6], SIDD Loss: 6.35013057035394e-05, DIV2K Loss: 0.01135422196239233
Epoch [49], Step [88/120], Patch [6/6], SIDD Loss: 6.508853402920067e-05, DIV2K Loss: 0.011848775669932365
Epoch [49], Step [89/120], Patch [1/6], SIDD Loss: 0.0006201629294082522, DIV2K Loss: 0.00862795114517212
Epoch [49], Step [89/120], Patch [2/6], SIDD Loss: 0.0006479116855189204, DIV2K Loss: 0.01284978911280632
Epoch [49], Step [89/120], Patch [3/6], SIDD Loss: 0.0006141125340946019, DIV2K Loss: 0.004342293832451105
Epoch [49], Step [89/120], Patch [4/6], SIDD Loss: 0.0004127090214751661, DIV2K Loss: 0.01849927008152008
Epoch [49], Step [89/120], Patch [5/6], SIDD Loss: 0.0005576243856921792, DIV2K Loss: 0.016576936468482018
Epoch [49], Step [89/120], Patch [6/6], SIDD Loss: 0.0004133821348659694, DIV2K Loss: 0.02495218813419342
Epoch [49], Step [90/120], Patch [1/6], SIDD Loss: 0.0002864222915377468, DIV2K Loss: 0.0018322730902582407
Epoch [49], Step [90/120], Patch [2/6], SIDD Loss: 0.0004322733439039439, DIV2K Loss: 0.0017425911501049995
Epoch [49], Step [90/120], Patch [3/6], SIDD Loss: 0.0002837220672518015, DIV2K Loss: 0.0020048615988343954
Epoch [49], Step [90/120], Patch [4/6], SIDD Loss: 0.0005748070543631911, DIV2K Loss: 0.00176225823815912
Epoch [49], Step [90/120], Patch [5/6], SIDD Loss: 0.00016724143642932177, DIV2K Loss: 0.001236319774761796
Epoch [49], Step [90/120], Patch [6/6], SIDD Loss: 0.00018980784807354212, DIV2K Loss: 0.00292322039604187
Epoch [49], Step [91/120], Patch [1/6], SIDD Loss: 5.591236913460307e-05, DIV2K Loss: 0.00039418251253664494
Epoch [49], Step [91/120], Patch [2/6], SIDD Loss: 0.00023954882635734975, DIV2K Loss: 0.0017933107446879148
Epoch [49], Step [91/120], Patch [3/6], SIDD Loss: 6.438080890802667e-05, DIV2K Loss: 0.0005300859920680523
Epoch [49], Step [91/120], Patch [4/6], SIDD Loss: 4.5736531319562346e-05, DIV2K Loss: 0.002819257555529475
Epoch [49], Step [91/120], Patch [5/6], SIDD Loss: 5.169651558389887e-05, DIV2K Loss: 0.003227898618206382
Epoch [49], Step [91/120], Patch [6/6], SIDD Loss: 5.1834562327712774e-05, DIV2K Loss: 0.0005950130871497095
Epoch [49], Step [92/120], Patch [1/6], SIDD Loss: 3.965204450651072e-05, DIV2K Loss: 0.004912198521196842
Epoch [49], Step [92/120], Patch [2/6], SIDD Loss: 4.038432234665379e-05, DIV2K Loss: 0.011302260681986809
Epoch [49], Step [92/120], Patch [3/6], SIDD Loss: 7.458719483111054e-05, DIV2K Loss: 0.01176097895950079
Epoch [49], Step [92/120], Patch [4/6], SIDD Loss: 3.1980551284505054e-05, DIV2K Loss: 0.006581554189324379
Epoch [49], Step [92/120], Patch [5/6], SIDD Loss: 3.8807003875263035e-05, DIV2K Loss: 0.013936671428382397
Epoch [49], Step [92/120], Patch [6/6], SIDD Loss: 3.9594859117642045e-05, DIV2K Loss: 0.015539414249360561
Epoch [49], Step [93/120], Patch [1/9], SIDD Loss: 0.0002576480619609356, DIV2K Loss: 0.001830095425248146
Epoch [49], Step [93/120], Patch [2/9], SIDD Loss: 0.00019699218682944775, DIV2K Loss: 0.001011131564155221
Epoch [49], Step [93/120], Patch [3/9], SIDD Loss: 0.0001956703345058486, DIV2K Loss: 0.00120079074986279
Epoch [49], Step [93/120], Patch [4/9], SIDD Loss: 0.00016950929421000183, DIV2K Loss: 0.002469915198162198
Epoch [49], Step [93/120], Patch [5/9], SIDD Loss: 0.0002362962404731661, DIV2K Loss: 0.0014311883132904768
Epoch [49], Step [93/120], Patch [6/9], SIDD Loss: 0.0001935386680997908, DIV2K Loss: 0.0019151325104758143
Epoch [49], Step [93/120], Patch [7/9], SIDD Loss: 0.00014151523646432906, DIV2K Loss: 0.0038418257609009743
Epoch [49], Step [93/120], Patch [8/9], SIDD Loss: 0.00015001997235231102, DIV2K Loss: 0.0035487390123307705
Epoch [49], Step [93/120], Patch [9/9], SIDD Loss: 0.00011764919327106327, DIV2K Loss: 0.0030665951780974865
Epoch [49], Step [94/120], Patch [1/6], SIDD Loss: 0.00012803035497199744, DIV2K Loss: 0.007299186196178198
Epoch [49], Step [94/120], Patch [2/6], SIDD Loss: 0.00010952167212963104, DIV2K Loss: 0.008574462495744228
Epoch [49], Step [94/120], Patch [3/6], SIDD Loss: 7.71623890614137e-05, DIV2K Loss: 0.009006119333207607
Epoch [49], Step [94/120], Patch [4/6], SIDD Loss: 0.00037647667340934277, DIV2K Loss: 0.0070966435596346855
Epoch [49], Step [94/120], Patch [5/6], SIDD Loss: 0.0001016727983369492, DIV2K Loss: 0.008415858261287212
Epoch [49], Step [94/120], Patch [6/6], SIDD Loss: 0.00011175867257406935, DIV2K Loss: 0.007169515825808048
Epoch [49], Step [95/120], Patch [1/6], SIDD Loss: 0.00014116409874986857, DIV2K Loss: 0.0008345518144778907
Epoch [49], Step [95/120], Patch [2/6], SIDD Loss: 8.611034718342125e-05, DIV2K Loss: 0.0009403791045770049
Epoch [49], Step [95/120], Patch [3/6], SIDD Loss: 8.399932994507253e-05, DIV2K Loss: 0.0012412169016897678
Epoch [49], Step [95/120], Patch [4/6], SIDD Loss: 6.95272465236485e-05, DIV2K Loss: 0.0061956471763551235
Epoch [49], Step [95/120], Patch [5/6], SIDD Loss: 0.00011041884863516316, DIV2K Loss: 0.003397304331883788
Epoch [49], Step [95/120], Patch [6/6], SIDD Loss: 7.441097113769501e-05, DIV2K Loss: 0.006782719399780035
Epoch [49], Step [96/120], Patch [1/6], SIDD Loss: 0.00022695618099533021, DIV2K Loss: 0.00043618897325359285
Epoch [49], Step [96/120], Patch [2/6], SIDD Loss: 0.000187942961929366, DIV2K Loss: 0.00015849995543248951
Epoch [49], Step [96/120], Patch [3/6], SIDD Loss: 0.00021539120643865317, DIV2K Loss: 0.00021803715208079666
Epoch [49], Step [96/120], Patch [4/6], SIDD Loss: 8.864335541147739e-05, DIV2K Loss: 0.0012650764547288418
Epoch [49], Step [96/120], Patch [5/6], SIDD Loss: 0.00012274080654606223, DIV2K Loss: 0.0007985366391949356
Epoch [49], Step [96/120], Patch [6/6], SIDD Loss: 0.00011377550981706008, DIV2K Loss: 0.0031667551957070827
Epoch [49], Step [97/120], Patch [1/6], SIDD Loss: 0.00047974521294236183, DIV2K Loss: 0.002979724435135722
Epoch [49], Step [97/120], Patch [2/6], SIDD Loss: 0.00013362534809857607, DIV2K Loss: 0.001002672826871276
Epoch [49], Step [97/120], Patch [3/6], SIDD Loss: 0.00011020425881724805, DIV2K Loss: 0.001150630647316575
Epoch [49], Step [97/120], Patch [4/6], SIDD Loss: 0.00011921486293431371, DIV2K Loss: 0.005749260541051626
Epoch [49], Step [97/120], Patch [5/6], SIDD Loss: 0.0002534294908400625, DIV2K Loss: 0.007862923666834831
Epoch [49], Step [97/120], Patch [6/6], SIDD Loss: 0.0001600007526576519, DIV2K Loss: 0.005267625208944082
Epoch [49], Step [98/120], Patch [1/9], SIDD Loss: 0.00012036872794851661, DIV2K Loss: 0.010308612138032913
Epoch [49], Step [98/120], Patch [2/9], SIDD Loss: 5.039917232352309e-05, DIV2K Loss: 0.00897624809294939
Epoch [49], Step [98/120], Patch [3/9], SIDD Loss: 0.0001635890657780692, DIV2K Loss: 0.008606413379311562
Epoch [49], Step [98/120], Patch [4/9], SIDD Loss: 0.00014808340347371995, DIV2K Loss: 0.01011062040925026
Epoch [49], Step [98/120], Patch [5/9], SIDD Loss: 0.00013183103874325752, DIV2K Loss: 0.0053847068920731544
Epoch [49], Step [98/120], Patch [6/9], SIDD Loss: 8.053550845943391e-05, DIV2K Loss: 0.004959275480359793
Epoch [49], Step [98/120], Patch [7/9], SIDD Loss: 6.610400305362418e-05, DIV2K Loss: 0.008570896461606026
Epoch [49], Step [98/120], Patch [8/9], SIDD Loss: 0.00010664478759281337, DIV2K Loss: 0.004589075688272715
Epoch [49], Step [98/120], Patch [9/9], SIDD Loss: 0.00010482154175406322, DIV2K Loss: 0.0030418946407735348
Epoch [49], Step [99/120], Patch [1/6], SIDD Loss: 0.00031519937328994274, DIV2K Loss: 0.003646722063422203
Epoch [49], Step [99/120], Patch [2/6], SIDD Loss: 0.00039317156188189983, DIV2K Loss: 0.004608695395290852
Epoch [49], Step [99/120], Patch [3/6], SIDD Loss: 0.0005197508726269007, DIV2K Loss: 0.018913790583610535
Epoch [49], Step [99/120], Patch [4/6], SIDD Loss: 0.0003077962319366634, DIV2K Loss: 0.006638538092374802
Epoch [49], Step [99/120], Patch [5/6], SIDD Loss: 0.00022935098968446255, DIV2K Loss: 0.011508211493492126
Epoch [49], Step [99/120], Patch [6/6], SIDD Loss: 0.00026797023019753397, DIV2K Loss: 0.003793626558035612
Epoch [49], Step [100/120], Patch [1/6], SIDD Loss: 8.60420404933393e-05, DIV2K Loss: 0.002874049823731184
Epoch [49], Step [100/120], Patch [2/6], SIDD Loss: 0.00013884325744584203, DIV2K Loss: 0.003567004343494773
Epoch [49], Step [100/120], Patch [3/6], SIDD Loss: 0.00018223904771730304, DIV2K Loss: 0.004090036265552044
Epoch [49], Step [100/120], Patch [4/6], SIDD Loss: 8.029455784708261e-05, DIV2K Loss: 0.0031057498417794704
Epoch [49], Step [100/120], Patch [5/6], SIDD Loss: 0.00014248053776100278, DIV2K Loss: 0.003971349913626909
Epoch [49], Step [100/120], Patch [6/6], SIDD Loss: 0.0001659535919316113, DIV2K Loss: 0.004190350882709026
Epoch [49], SIDD Epoch Loss: 0.00020676597969112567, DIV2K Epoch Loss: 0.007142353882801318
Epoch [49], Step [101/120], Patch [1/6], SIDD Loss: 0.00012377035454846919, DIV2K Loss: 0.008665521629154682
Epoch [49], Step [101/120], Patch [2/6], SIDD Loss: 0.0002479613176546991, DIV2K Loss: 0.004011253360658884
Epoch [49], Step [101/120], Patch [3/6], SIDD Loss: 0.00021677980839740485, DIV2K Loss: 0.0027127182111144066
Epoch [49], Step [101/120], Patch [4/6], SIDD Loss: 5.720697663491592e-05, DIV2K Loss: 0.0024201858323067427
Epoch [49], Step [101/120], Patch [5/6], SIDD Loss: 0.00016001745825633407, DIV2K Loss: 0.006474918685853481
Epoch [49], Step [101/120], Patch [6/6], SIDD Loss: 8.320731285493821e-05, DIV2K Loss: 0.006175654008984566
Epoch [49], Step [102/120], Patch [1/9], SIDD Loss: 0.00023177590628620237, DIV2K Loss: 0.007921361364424229
Epoch [49], Step [102/120], Patch [2/9], SIDD Loss: 0.00018002194701693952, DIV2K Loss: 0.006577878259122372
Epoch [49], Step [102/120], Patch [3/9], SIDD Loss: 0.00020883764955215156, DIV2K Loss: 0.00488106207922101
Epoch [49], Step [102/120], Patch [4/9], SIDD Loss: 0.00016426332877017558, DIV2K Loss: 0.006832108832895756
Epoch [49], Step [102/120], Patch [5/9], SIDD Loss: 0.00012582607450895011, DIV2K Loss: 0.010582986287772655
Epoch [49], Step [102/120], Patch [6/9], SIDD Loss: 0.00012910475197713822, DIV2K Loss: 0.01960437186062336
Epoch [49], Step [102/120], Patch [7/9], SIDD Loss: 0.00017275236314162612, DIV2K Loss: 0.010861178860068321
Epoch [49], Step [102/120], Patch [8/9], SIDD Loss: 0.00019566086120903492, DIV2K Loss: 0.011410742998123169
Epoch [49], Step [102/120], Patch [9/9], SIDD Loss: 0.00014325612573884428, DIV2K Loss: 0.009754009544849396
Epoch [49], Step [103/120], Patch [1/3], SIDD Loss: 6.387419125530869e-05, DIV2K Loss: 0.016750019043684006
Epoch [49], Step [103/120], Patch [2/3], SIDD Loss: 5.927104939473793e-05, DIV2K Loss: 0.013843467459082603
Epoch [49], Step [103/120], Patch [3/3], SIDD Loss: 7.404767529806122e-05, DIV2K Loss: 0.013726912438869476
Epoch [49], Step [104/120], Patch [1/6], SIDD Loss: 8.804757089819759e-05, DIV2K Loss: 0.012388203293085098
Epoch [49], Step [104/120], Patch [2/6], SIDD Loss: 0.0001235637755598873, DIV2K Loss: 0.0055594719015061855
Epoch [49], Step [104/120], Patch [3/6], SIDD Loss: 0.00010768992069642991, DIV2K Loss: 0.012867264449596405
Epoch [49], Step [104/120], Patch [4/6], SIDD Loss: 9.995538130169734e-05, DIV2K Loss: 0.013106542639434338
Epoch [49], Step [104/120], Patch [5/6], SIDD Loss: 0.00013808424409944564, DIV2K Loss: 0.021131565794348717
Epoch [49], Step [104/120], Patch [6/6], SIDD Loss: 0.00029868423007428646, DIV2K Loss: 0.015938349068164825
Epoch [49], Step [105/120], Patch [1/6], SIDD Loss: 0.00023868137213867158, DIV2K Loss: 0.01788795366883278
Epoch [49], Step [105/120], Patch [2/6], SIDD Loss: 7.8109726018738e-05, DIV2K Loss: 0.018105823546648026
Epoch [49], Step [105/120], Patch [3/6], SIDD Loss: 7.080694194883108e-05, DIV2K Loss: 0.009048603475093842
Epoch [49], Step [105/120], Patch [4/6], SIDD Loss: 0.0002187685895478353, DIV2K Loss: 0.015196256339550018
Epoch [49], Step [105/120], Patch [5/6], SIDD Loss: 0.00015098122821655124, DIV2K Loss: 0.021118365228176117
Epoch [49], Step [105/120], Patch [6/6], SIDD Loss: 7.870652189012617e-05, DIV2K Loss: 0.021941116079688072
Epoch [49], Step [106/120], Patch [1/6], SIDD Loss: 0.0003579028998501599, DIV2K Loss: 0.0013924043159931898
Epoch [49], Step [106/120], Patch [2/6], SIDD Loss: 0.00041135912761092186, DIV2K Loss: 0.0014365464448928833
Epoch [49], Step [106/120], Patch [3/6], SIDD Loss: 0.00042462110286578536, DIV2K Loss: 0.0012329930905252695
Epoch [49], Step [106/120], Patch [4/6], SIDD Loss: 0.00046284747077152133, DIV2K Loss: 0.0070929378271102905
Epoch [49], Step [106/120], Patch [5/6], SIDD Loss: 0.0004263350274413824, DIV2K Loss: 0.008787388913333416
Epoch [49], Step [106/120], Patch [6/6], SIDD Loss: 0.00039029697654768825, DIV2K Loss: 0.009654397144913673
Epoch [49], Step [107/120], Patch [1/6], SIDD Loss: 0.00010193700290983543, DIV2K Loss: 0.005035196430981159
Epoch [49], Step [107/120], Patch [2/6], SIDD Loss: 7.218588143587112e-05, DIV2K Loss: 0.0046834321692585945
Epoch [49], Step [107/120], Patch [3/6], SIDD Loss: 5.696478910977021e-05, DIV2K Loss: 0.0036621044855564833
Epoch [49], Step [107/120], Patch [4/6], SIDD Loss: 6.835785461589694e-05, DIV2K Loss: 0.004947885405272245
Epoch [49], Step [107/120], Patch [5/6], SIDD Loss: 6.234857573872432e-05, DIV2K Loss: 0.004764960613101721
Epoch [49], Step [107/120], Patch [6/6], SIDD Loss: 6.759402458555996e-05, DIV2K Loss: 0.003916555549949408
Epoch [49], Step [108/120], Patch [1/9], SIDD Loss: 9.874941315501928e-05, DIV2K Loss: 0.005424227099865675
Epoch [49], Step [108/120], Patch [2/9], SIDD Loss: 0.0001039503695210442, DIV2K Loss: 0.005686293356120586
Epoch [49], Step [108/120], Patch [3/9], SIDD Loss: 0.00012049757060594857, DIV2K Loss: 0.008972830139100552
Epoch [49], Step [108/120], Patch [4/9], SIDD Loss: 0.00010295162064721808, DIV2K Loss: 0.005131516605615616
Epoch [49], Step [108/120], Patch [5/9], SIDD Loss: 0.00011094775254605338, DIV2K Loss: 0.01224990002810955
Epoch [49], Step [108/120], Patch [6/9], SIDD Loss: 9.412084182258695e-05, DIV2K Loss: 0.012044472619891167
